page,word
106,o
106,pai
106,é
106,que
106,nos
106,separou
106,um
106,pouco
106,enquanto
106,não
106,nos
106,conhecíamos
106,mas
106,tudo
106,acabou
106,em
106,bem
106,pois
106,sim
106,senhor
106,quando
106,d
106,glória
106,elogia
106,a
106,sua
106,nora
106,e
106,comadre
106,então
106,mamãe
106,perfeitamente
106,mas
106,por
106,que
106,é
106,que
106,não
106,nos
106,visita
106,há
106,tanto
106,tempo
106,creio
106,que
106,tem
106,andado
106,mais
106,achacada
106,dos
106,seus
106,reumatismos
106,este
106,ano
106,tem
106,feito
106,muito
106,frio
106,imagine
106,a
106,aflição
106,dela
106,que
106,andava
106,o
106,dia
106,inteiro
106,agora
106,é
106,obrigada
106,a
106,estar
106,quieta
106,ao
106,pé
106,do
106,irmão
106,que
106,lá
106,tem
106,o
106,seu
106,mal
106,quis
106,observar
106,lhe
106,que
106,tal
106,razão
106,explicava
106,a
106,interrupção
106,das
106,visitas
106,e
106,não
106,a
106,frieza
106,quando
106,íamos
106,nós
106,a
106,mata
106,cavalos
106,mas
106,não
106,estendi
106,tão
106,longe
106,a
106,intimidade
106,do
106,agregado
106,josé
106,dias
106,pediu
106,para
106,ver
106,o
106,nosso
106,profetazinho
106,assim
106,chamava
106,a
106,ezequiel
106,e
106,fez
106,lhe
106,as
106,festas
106,do
106,costume
106,desta
106,vez
106,falou
106,ao
106,modo
106,bíblico
106,estivera
106,na
106,véspera
106,a
106,folhear
106,o
106,livro
106,de
106,ezequiel
106,como
106,soube
106,depois
106,e
106,perguntava
106,lhe
106,como
106,vai
106,isso
106,filho
106,do
106,homem
106,dize
106,me
106,filho
106,do
106,homem
106,onde
106,estão
106,os
106,teus
106,brinquedos
106,queres
106,comer
106,doce
106,filho
106,do
106,homem
106,que
106,filho
106,do
106,homem
106,é
106,esse
106,perguntou
106,lhe
106,capitu
106,agastada
107,são
107,os
107,modos
107,de
107,dizer
107,da
107,bíblia
107,pois
107,eu
107,não
107,gosto
107,deles
107,replicou
107,ela
107,com
107,aspereza
107,tem
107,razão
107,capitu
107,concordou
107,o
107,agregado
107,você
107,não
107,imagina
107,como
107,a
107,bíblia
107,é
107,cheia
107,de
107,expressões
107,cruas
107,e
107,grosseiras
107,eu
107,falava
107,assim
107,para
107,variar
107,tu
107,como
107,vais
107,meu
107,anjo
107,meu
107,anjo
107,como
107,é
107,que
107,eu
107,ando
107,na
107,rua
107,não
107,atalhou
107,capitu
107,já
107,lhe
107,vou
107,tirando
107,esse
107,costume
107,de
107,imitar
107,os
107,outros
107,mas
107,tem
107,muita
107,graça
107,a
107,mim
107,quando
107,ele
107,copia
107,os
107,meus
107,gestos
107,parece
107,me
107,que
107,sou
107,eu
107,mesmo
107,pequenino
107,outro
107,dia
107,chegou
107,a
107,fazer
107,um
107,gesto
107,de
107,d
107,glória
107,tão
107,bem
107,que
107,ela
107,lhe
107,deu
107,um
107,beijo
107,em
107,paga
107,vamos
107,como
107,é
107,que
107,eu
107,ando
107,não
107,ezequiel
107,disse
107,eu
107,mamãe
107,não
107,quer
107,eu
107,mesmo
107,achava
107,feio
107,tal
107,sestro
107,alguns
107,dos
107,gestos
107,já
107,lhe
107,iam
107,ficando
107,mais
107,repetidos
107,como
107,os
107,das
107,mãos
107,e
107,pés
107,de
107,escobar
107,ultimamente
107,até
107,apanhara
107,o
107,modo
107,de
107,voltar
107,a
107,cabeça
107,deste
107,quando
107,falava
107,e
107,o
107,de
107,deixá
107,la
107,cair
107,quando
107,ria
107,capitu
107,ralhava
107,mas
107,o
107,menino
107,era
107,travesso
107,como
107,o
107,diabo
107,apenas
107,começamos
107,a
107,falar
107,de
107,outra
107,coisa
107,saltou
107,ao
107,meio
107,da
107,sala
107,dizendo
107,a
107,josé
107,dias
107,o
107,senhor
107,anda
107,assim
107,não
107,podemos
107,deixar
107,de
107,rir
107,eu
107,mais
107,que
107,ninguém
107,a
107,primeira
107,pessoa
107,que
107,fechou
107,a
107,cara
107,que
107,o
107,repreendeu
107,e
107,chamou
107,a
107,si
107,foi
107,capitu
107,não
107,quero
107,isso
107,ouviu
107,capítulo
107,cxvii
107,amigos
107,próximos
107,já
107,então
107,escobar
107,deixara
107,andaraí
107,e
107,comprara
107,uma
107,casa
107,no
107,flamengo
107,casa
107,que
107,ainda
107,ali
107,vi
107,há
107,dias
107,quando
107,me
107,deu
107,na
107,gana
107,experimentar
107,se
107,as
107,sensações
107,antigas
107,estavam
107,mortas
107,ou
107,dormiam
107,só
107,não
107,posso
107,dizê
107,lo
107,bem
107,porque
107,os
107,sonos
107,quando
107,são
107,pesados
107,confundem
107,vivos
107,e
107,defuntos
107,a
107,não
107,ser
107,a
107,respiração
107,eu
107,respirava
107,um
107,pouco
107,mas
107,pode
107,ser
107,que
107,fosse
107,do
107,mar
107,meio
107,agitado
107,enfim
107,passei
107,acendi
107,um
107,charuto
107,e
107,dei
107,por
107,mim
107,no
107,catete
107,tinha
107,subido
107,pela
107,rua
107,da
107,princesa
107,uma
107,rua
107,antiga
107,ó
107,ruas
107,antigas
107,ó
107,casas
107,antigas
107,ó
107,pernas
107,antigas
107,todos
107,nós
107,éramos
107,antigos
107,e
107,não
107,é
107,preciso
107,dizer
107,que
107,no
107,mau
107,sentido
107,no
107,sentido
107,de
107,velho
107,e
107,acabado
107,velha
107,é
107,a
107,casa
107,mas
107,não
107,lhe
107,alteraram
107,nada
107,não
107,sei
107,até
107,se
107,ainda
107,tem
107,o
107,mesmo
107,número
107,não
107,digo
107,que
107,número
107,é
107,para
107,não
107,irem
107,indagar
107,e
107,cavar
107,a
107,história
107,não
107,é
107,que
107,escobar
107,ainda
107,lá
107,more
107,nem
107,sequer
107,viva
107,morreu
107,pouco
107,depois
107,por
107,um
107,modo
107,que
107,hei
107,de
107,contar
107,enquanto
107,viveu
107,uma
107,vez
107,que
107,estávamos
107,tão
107,próximos
107,tínhamos
107,por
107,assim
107,dizer
107,uma
107,só
107,casa
107,eu
107,vivia
107,na
107,dele
107,ele
107,na
107,minha
107,e
107,o
107,pedaço
107,de
107,praia
107,entre
107,a
107,glória
107,e
107,o
107,flamengo
107,era
107,como
107,um
107,caminho
107,de
107,uso
107,próprio
107,e
107,particular
107,fazia
107,me
107,pensar
107,nas
107,duas
107,casas
107,de
107,mata
107,cavalos
107,com
107,o
107,seu
107,muro
107,de
107,permeio
107,um
107,historiador
107,da
107,nossa
107,língua
107,creio
107,que
107,joão
107,de
107,barros
107,põe
107,na
107,boca
107,de
107,um
107,rei
107,bárbaro
107,algumas
107,palavras
107,mansas
107,quando
107,os
107,portugueses
107,lhe
107,propunham
107,estabelecer
107,ali
107,ao
107,pé
107,uma
107,fortaleza
107,dizia
107,o
107,rei
107,que
107,os
107,bons
107,amigos
107,deviam
107,ficar
107,longe
107,uns
107,dos
107,outros
107,não
107,perto
107,para
107,se
107,não
107,zangarem
107,como
107,as
107,águas
107,do
107,mar
107,que
107,batiam
107,furiosas
107,no
107,rochedo
107,que
107,eles
107,viam
107,dali
107,que
107,a
107,sombra
107,do
107,escritor
107,me
107,perdoe
107,se
107,eu
107,duvido
107,que
107,o
107,rei
107,dissesse
107,tal
107,palavra
107,nem
107,que
107,ela
107,seja
107,verdadeira
107,provavelmente
107,foi
107,o
107,mesmo
107,escritor
107,que
107,a
107,inventou
107,para
107,adornar
107,o
107,texto
107,e
107,não
108,fez
108,mal
108,porque
108,é
108,bonita
108,realmente
108,é
108,bonita
108,eu
108,creio
108,que
108,o
108,mar
108,então
108,batia
108,na
108,pedra
108,como
108,é
108,seu
108,costume
108,desde
108,ulisses
108,e
108,antes
108,agora
108,que
108,a
108,comparação
108,seja
108,verdadeira
108,é
108,que
108,não
108,seguramente
108,há
108,inimigos
108,contíguos
108,mas
108,também
108,há
108,amigos
108,de
108,perto
108,e
108,do
108,peito
108,e
108,o
108,escritor
108,esquecia
108,salvo
108,se
108,ainda
108,não
108,era
108,do
108,seu
108,tempo
108,esquecia
108,o
108,adágio
108,longe
108,dos
108,olhos
108,longe
108,do
108,coração
108,nós
108,não
108,podíamos
108,ter
108,os
108,corações
108,agora
108,mais
108,perto
108,as
108,nossas
108,mulheres
108,viviam
108,na
108,casa
108,uma
108,da
108,outra
108,nós
108,passávamos
108,as
108,noites
108,cá
108,ou
108,lá
108,conversando
108,jogando
108,ou
108,mirando
108,o
108,mar
108,os
108,dois
108,pequenos
108,passavam
108,dias
108,ora
108,no
108,flamengo
108,ora
108,na
108,glória
108,como
108,eu
108,observasse
108,que
108,podia
108,acontecer
108,com
108,eles
108,o
108,que
108,se
108,dera
108,entre
108,mim
108,e
108,capitu
108,acharam
108,todos
108,que
108,sim
108,e
108,sancha
108,acrescentou
108,que
108,até
108,já
108,se
108,iam
108,parecendo
108,eu
108,expliquei
108,não
108,é
108,porque
108,ezequiel
108,imita
108,os
108,gestos
108,dos
108,outros
108,escobar
108,concordou
108,comigo
108,e
108,insinuou
108,que
108,alguma
108,vez
108,as
108,crianças
108,que
108,se
108,freqüentam
108,muito
108,acabam
108,parecendo
108,se
108,umas
108,com
108,as
108,outras
108,opinei
108,de
108,cabeça
108,como
108,me
108,sucedia
108,nas
108,matérias
108,que
108,eu
108,não
108,sabia
108,bem
108,nem
108,mal
108,tudo
108,podia
108,ser
108,o
108,certo
108,é
108,que
108,eles
108,se
108,queriam
108,muito
108,e
108,podiam
108,acabar
108,casados
108,mas
108,não
108,acabaram
108,casados
108,capítulo
108,cxviii
108,a
108,mão
108,de
108,sancha
108,tudo
108,acaba
108,leitor
108,é
108,um
108,velho
108,truísmo
108,a
108,que
108,se
108,pode
108,acrescentar
108,que
108,nem
108,tudo
108,o
108,que
108,dura
108,dura
108,muito
108,tempo
108,esta
108,segunda
108,parte
108,não
108,acha
108,crentes
108,fáceis
108,ao
108,contrário
108,a
108,idéia
108,de
108,que
108,um
108,castelo
108,de
108,vento
108,dura
108,mais
108,que
108,o
108,mesmo
108,vento
108,de
108,que
108,é
108,feito
108,dificilmente
108,se
108,despegará
108,da
108,cabeça
108,e
108,é
108,bom
108,que
108,seja
108,assim
108,para
108,que
108,se
108,não
108,perca
108,o
108,costume
108,daquelas
108,construções
108,quase
108,eternas
108,o
108,nosso
108,castelo
108,era
108,sólido
108,mas
108,um
108,domingo
108,na
108,véspera
108,tínhamos
108,passado
108,a
108,noite
108,no
108,flamengo
108,não
108,só
108,os
108,dois
108,casais
108,inseparáveis
108,como
108,ainda
108,o
108,agregado
108,e
108,prima
108,justina
108,foi
108,então
108,que
108,escobar
108,falando
108,me
108,à
108,janela
108,disse
108,me
108,que
108,fôssemos
108,lá
108,jantar
108,no
108,dia
108,seguinte
108,precisávamos
108,falar
108,de
108,um
108,projeto
108,em
108,família
108,um
108,projeto
108,para
108,os
108,quatro
108,para
108,os
108,quatro
108,uma
108,contradança
108,não
108,não
108,és
108,capaz
108,de
108,adivinhar
108,o
108,que
108,seja
108,nem
108,eu
108,digo
108,vem
108,amanhã
108,sancha
108,não
108,tirava
108,os
108,olhos
108,de
108,nós
108,durante
108,a
108,conversa
108,ao
108,canto
108,da
108,janela
108,quando
108,o
108,marido
108,saiu
108,veio
108,ter
108,comigo
108,perguntou
108,me
108,de
108,que
108,é
108,que
108,faláramos
108,disse
108,lhe
108,que
108,de
108,um
108,projeto
108,que
108,eu
108,não
108,sabia
108,qual
108,fosse
108,ela
108,pediu
108,me
108,segredo
108,e
108,revelou
108,me
108,o
108,que
108,era
108,uma
108,viagem
108,à
108,europa
108,dali
108,a
108,dois
108,anos
108,disse
108,isto
108,de
108,costas
108,para
108,dentro
108,quase
108,suspirando
108,o
108,mar
108,batia
108,com
108,grande
108,força
108,na
108,praia
108,havia
108,ressaca
108,vamos
108,todos
108,perguntei
108,por
108,fim
108,vamos
108,sancha
108,ergueu
108,a
108,cabeça
108,e
108,olhou
108,para
108,mim
108,com
108,tanto
108,prazer
108,que
108,eu
108,graças
108,às
108,relações
108,dela
108,e
108,capitu
108,não
108,se
108,me
108,daria
108,beijá
108,la
108,na
108,testa
108,entretanto
108,os
108,olhos
108,de
108,sancha
108,não
108,convidavam
108,a
108,expansões
108,fraternais
108,pareciam
108,quentes
108,e
108,intimativos
108,diziam
108,outra
108,coisa
108,e
108,não
108,tardou
108,que
108,se
108,afastassem
108,da
108,janela
108,onde
108,eu
108,fiquei
108,olhando
108,para
108,o
108,mar
108,pensativo
108,a
108,noite
108,era
108,clara
108,dali
108,mesmo
108,busquei
108,os
108,olhos
108,de
108,sancha
108,ao
108,pé
108,do
108,piano
108,encontrei
108,os
108,em
108,caminho
108,pararam
108,os
108,quatro
108,e
108,ficaram
108,diante
108,uns
108,dos
108,outros
108,uns
108,esperando
108,que
109,os
109,outros
109,passassem
109,mas
109,nenhuns
109,passavam
109,tal
109,se
109,dá
109,na
109,rua
109,entre
109,dois
109,teimosos
109,a
109,cautela
109,desligou
109,nos
109,eu
109,tornei
109,a
109,voltar
109,me
109,para
109,fora
109,e
109,assim
109,posto
109,entrei
109,a
109,cavar
109,na
109,memória
109,se
109,alguma
109,vez
109,olhara
109,para
109,ela
109,com
109,a
109,mesma
109,expressão
109,e
109,fiquei
109,incerto
109,tive
109,uma
109,certeza
109,só
109,é
109,que
109,um
109,dia
109,pensei
109,nela
109,como
109,se
109,pensa
109,na
109,bela
109,desconhecida
109,que
109,passa
109,mas
109,então
109,dar
109,se
109,ia
109,que
109,ela
109,adivinhando
109,talvez
109,o
109,simples
109,pensamento
109,me
109,transluzisse
109,cá
109,fora
109,e
109,ela
109,me
109,fugisse
109,outrora
109,irritada
109,ou
109,acanhada
109,e
109,agora
109,por
109,um
109,movimento
109,invencível
109,invencível
109,esta
109,palavra
109,foi
109,como
109,uma
109,bênção
109,de
109,padre
109,à
109,missa
109,que
109,a
109,gente
109,recebe
109,e
109,repete
109,em
109,si
109,mesma
109,o
109,mar
109,amanhã
109,está
109,de
109,desafiar
109,a
109,gente
109,disse
109,me
109,a
109,voz
109,de
109,escobar
109,ao
109,pé
109,de
109,mim
109,você
109,entra
109,no
109,mar
109,amanhã
109,tenho
109,entrado
109,com
109,mares
109,maiores
109,muito
109,maiores
109,você
109,não
109,imagina
109,o
109,que
109,é
109,um
109,bom
109,mar
109,em
109,hora
109,bravia
109,é
109,preciso
109,nadar
109,bem
109,como
109,eu
109,e
109,ter
109,estes
109,pulmões
109,disse
109,ele
109,batendo
109,no
109,peito
109,e
109,estes
109,braços
109,apalpa
109,apalpei
109,lhe
109,os
109,braços
109,como
109,se
109,fossem
109,os
109,de
109,sancha
109,custa
109,me
109,esta
109,confissão
109,mas
109,não
109,posso
109,suprimi
109,la
109,era
109,jarretar
109,a
109,verdade
109,não
109,só
109,os
109,apalpei
109,com
109,essa
109,idéia
109,mas
109,ainda
109,senti
109,outra
109,coisa
109,achei
109,os
109,mais
109,grossos
109,e
109,fortes
109,que
109,os
109,meus
109,e
109,tive
109,lhes
109,inveja
109,acresce
109,que
109,sabiam
109,nadar
109,quando
109,saímos
109,tornei
109,a
109,falar
109,com
109,os
109,olhos
109,à
109,dona
109,da
109,casa
109,a
109,mão
109,dela
109,apertou
109,muito
109,a
109,minha
109,e
109,demorou
109,se
109,mais
109,que
109,de
109,costume
109,a
109,modéstia
109,pedia
109,então
109,como
109,agora
109,que
109,eu
109,visse
109,naquele
109,gesto
109,de
109,sancha
109,uma
109,sanção
109,ao
109,projeto
109,do
109,marido
109,e
109,um
109,agradecimento
109,assim
109,devia
109,ser
109,mas
109,um
109,fluido
109,particular
109,que
109,me
109,correu
109,todo
109,o
109,corpo
109,desviou
109,de
109,mim
109,a
109,conclusão
109,que
109,deixo
109,escrita
109,senti
109,ainda
109,os
109,dedos
109,de
109,sancha
109,entre
109,os
109,meus
109,apertando
109,uns
109,aos
109,outros
109,foi
109,um
109,instante
109,de
109,vertigem
109,e
109,de
109,pecado
109,passou
109,depressa
109,no
109,relógio
109,do
109,tempo
109,quando
109,cheguei
109,o
109,relógio
109,ao
109,ouvido
109,trabalhavam
109,só
109,os
109,minutos
109,da
109,virtude
109,e
109,da
109,razão
109,uma
109,senhora
109,deliciosíssima
109,concluiu
109,josé
109,dias
109,um
109,discurso
109,que
109,vinha
109,fazendo
109,deliciosíssima
109,repeti
109,com
109,algum
109,ardor
109,que
109,moderei
109,logo
109,emendando
109,me
109,realmente
109,uma
109,bela
109,noite
109,como
109,devem
109,ser
109,todas
109,as
109,daquela
109,casa
109,continuou
109,o
109,agregado
109,cá
109,fora
109,não
109,cá
109,fora
109,o
109,mar
109,está
109,zangado
109,escute
109,ouvia
109,se
109,o
109,mar
109,forte
109,como
109,já
109,se
109,ouvia
109,de
109,casa
109,a
109,ressaca
109,era
109,grande
109,e
109,a
109,distância
109,viam
109,se
109,crescer
109,as
109,ondas
109,capitu
109,e
109,prima
109,justina
109,que
109,iam
109,adiante
109,detiveram
109,se
109,numa
109,das
109,voltas
109,da
109,praia
109,e
109,fomos
109,conversando
109,os
109,quatro
109,mas
109,eu
109,conversava
109,mal
109,não
109,havia
109,meio
109,de
109,esquecer
109,inteiramente
109,a
109,mão
109,de
109,sancha
109,nem
109,os
109,olhos
109,que
109,trocamos
109,agora
109,achava
109,lhes
109,isto
109,agora
109,aquilo
109,os
109,instantes
109,do
109,diabo
109,intercalavam
109,se
109,nos
109,minutos
109,de
109,deus
109,e
109,o
109,relógio
109,foi
109,assim
109,marcando
109,alternativamente
109,a
109,minha
109,perdição
109,e
109,a
109,minha
109,salvação
109,josé
109,dias
109,despediu
109,se
109,de
109,nós
109,à
109,porta
109,prima
109,justina
109,dormiu
109,em
109,nossa
109,casa
109,iria
109,embora
109,no
109,dia
109,seguinte
109,depois
109,do
109,almoço
109,e
109,da
109,missa
109,eu
109,recolhi
109,me
109,ao
109,meu
109,gabinete
109,onde
109,me
109,demorei
109,mais
109,que
109,de
109,costume
109,o
109,retrato
109,de
109,escobar
109,que
109,eu
109,tinha
109,ali
109,ao
109,pé
109,do
109,de
109,minha
109,mãe
109,falou
109,me
109,como
109,se
109,fosse
109,a
109,própria
109,pessoa
109,combati
109,sinceramente
109,os
109,impulsos
109,que
109,trazia
109,do
109,flamengo
109,rejeitei
109,a
109,figura
109,da
109,mulher
109,do
109,meu
109,amigo
109,e
109,chamei
109,me
109,desleal
109,demais
109,quem
109,me
109,afirmava
109,que
109,houvesse
109,alguma
109,intenção
109,daquela
109,espécie
109,no
109,gesto
109,da
109,despedida
109,e
109,nos
109,anteriores
109,tudo
109,podia
109,ligar
109,se
109,ao
109,interesse
109,da
109,nossa
110,viagem
110,sancha
110,e
110,capitu
110,eram
110,tão
110,amigas
110,que
110,seria
110,um
110,prazer
110,mais
110,para
110,elas
110,irem
110,juntas
110,quando
110,houvesse
110,alguma
110,intenção
110,sexual
110,quem
110,me
110,provaria
110,que
110,não
110,era
110,mais
110,que
110,uma
110,sensação
110,fulgurante
110,destinada
110,a
110,morrer
110,com
110,a
110,noite
110,e
110,o
110,sono
110,há
110,remorsos
110,que
110,não
110,nascem
110,de
110,outro
110,pecado
110,nem
110,têm
110,maior
110,duração
110,agarrei
110,me
110,a
110,esta
110,hipótese
110,que
110,se
110,conciliava
110,com
110,a
110,mão
110,de
110,sancha
110,que
110,eu
110,sentia
110,de
110,memória
110,dentro
110,da
110,minha
110,mão
110,quente
110,e
110,demorada
110,apertada
110,e
110,apertando
110,sinceramente
110,eu
110,achava
110,me
110,mal
110,entre
110,um
110,amigo
110,e
110,a
110,atração
110,a
110,timidez
110,pode
110,ser
110,que
110,fosse
110,outra
110,causa
110,daquela
110,crise
110,não
110,é
110,só
110,o
110,céu
110,que
110,dá
110,as
110,nossas
110,virtudes
110,a
110,timidez
110,também
110,não
110,contando
110,o
110,acaso
110,mas
110,o
110,acaso
110,é
110,um
110,mero
110,acidente
110,a
110,melhor
110,origem
110,delas
110,é
110,o
110,céu
110,entretanto
110,como
110,a
110,timidez
110,vem
110,do
110,céu
110,que
110,nos
110,dá
110,a
110,compleição
110,a
110,virtude
110,filha
110,dela
110,é
110,genealogicamente
110,o
110,mesmo
110,sangue
110,celestial
110,assim
110,refletiria
110,se
110,pudesse
110,mas
110,a
110,princípio
110,vaguei
110,à
110,toa
110,paixão
110,não
110,era
110,nem
110,inclinação
110,capricho
110,seria
110,ou
110,quê
110,ao
110,fim
110,de
110,vinte
110,minutos
110,era
110,nada
110,inteiramente
110,nada
110,o
110,retrato
110,de
110,escobar
110,pareceu
110,falar
110,me
110,vi
110,lhe
110,a
110,atitude
110,franca
110,e
110,simples
110,sacudi
110,a
110,cabeça
110,e
110,fui
110,deitar
110,me
110,capítulo
110,cxix
110,não
110,faça
110,isso
110,querida
110,a
110,leitora
110,que
110,é
110,minha
110,amiga
110,e
110,abriu
110,este
110,livro
110,com
110,o
110,fim
110,de
110,descansar
110,da
110,cavatina
110,de
110,ontem
110,para
110,a
110,valsa
110,de
110,hoje
110,quer
110,fechá
110,lo
110,às
110,pressas
110,ao
110,ver
110,que
110,beiramos
110,um
110,abismo
110,não
110,faça
110,isso
110,querida
110,eu
110,mudo
110,de
110,rumo
110,capítulo
110,cxx
110,os
110,autos
110,na
110,manhã
110,seguinte
110,acordei
110,livre
110,das
110,abominações
110,da
110,véspera
110,chamei
110,lhes
110,alucinações
110,tomei
110,café
110,percorri
110,os
110,jornais
110,e
110,fui
110,estudar
110,uns
110,autos
110,capitu
110,e
110,prima
110,justina
110,saíram
110,para
110,a
110,missa
110,das
110,nove
110,na
110,lapa
110,a
110,figura
110,de
110,sancha
110,desapareceu
110,inteiramente
110,no
110,meio
110,das
110,alegações
110,da
110,parte
110,adversa
110,que
110,eu
110,ia
110,lendo
110,nos
110,autos
110,alegações
110,falsas
110,inadmissíveis
110,sem
110,apoio
110,na
110,lei
110,nem
110,nas
110,praxes
110,vi
110,que
110,era
110,fácil
110,ganhar
110,a
110,demanda
110,consultei
110,dalloz
110,pereira
110,e
110,sousa
110,uma
110,só
110,vez
110,olhei
110,para
110,o
110,retrato
110,de
110,escobar
110,era
110,uma
110,bela
110,fotografia
110,tirada
110,um
110,ano
110,antes
110,estava
110,de
110,pé
110,sobrecasaca
110,abotoada
110,a
110,mão
110,esquerda
110,no
110,dorso
110,de
110,uma
110,cadeira
110,a
110,direita
110,metida
110,ao
110,peito
110,o
110,olhar
110,ao
110,longe
110,para
110,a
110,esquerda
110,do
110,espectador
110,tinha
110,garbo
110,e
110,naturalidade
110,a
110,moldura
110,que
110,lhe
110,mandei
110,pôr
110,não
110,encobria
110,a
110,dedicatória
110,escrita
110,embaixo
110,não
110,nas
110,costas
110,do
110,cartão
110,ao
110,meu
110,querido
110,bentinho
110,o
110,seu
110,querido
110,escobar
110,20
110,4
110,70
110,estas
110,palavras
110,fortaleceram
110,me
110,os
110,pensamentos
110,daquela
110,manhã
110,e
110,espancaram
110,de
110,todo
110,as
110,recordações
110,da
110,véspera
110,naquele
110,tempo
110,a
110,minha
110,vista
110,era
110,boa
110,eu
110,podia
110,lê
110,las
110,do
110,lugar
110,em
110,que
110,estava
110,tornei
110,aos
110,autos
110,capítulo
110,cxxi
110,a
110,catástrofe
110,no
110,melhor
110,deles
110,ouvi
110,passos
110,precipitados
110,na
110,escada
110,a
110,campainha
110,soou
110,soaram
110,palmas
110,golpes
110,na
110,cancela
110,vozes
110,acudiram
110,todos
110,acudi
110,eu
110,mesmo
110,era
110,um
110,escravo
110,da
110,casa
110,de
110,sancha
110,que
110,me
110,chamava
110,para
110,ir
110,lá
110,sinhô
110,nadando
110,sinhô
110,morrendo
110,não
110,disse
110,mais
110,nada
110,ou
110,eu
110,não
110,lhe
110,ouvi
110,o
110,resto
110,vesti
110,me
110,deixei
110,recado
110,a
110,capitu
110,e
110,corri
110,ao
110,flamengo
111,em
111,caminho
111,fui
111,adivinhando
111,a
111,verdade
111,escobar
111,meteu
111,se
111,a
111,nadar
111,como
111,usava
111,fazer
111,arriscou
111,se
111,um
111,pouco
111,mais
111,fora
111,que
111,de
111,costume
111,apesar
111,do
111,mar
111,bravio
111,foi
111,enrolado
111,e
111,morreu
111,as
111,canoas
111,que
111,acudiram
111,mal
111,puderam
111,trazer
111,lhe
111,o
111,cadáver
111,capítulo
111,cxxii
111,o
111,enterro
111,a
111,viúva
111,poupo
111,vos
111,as
111,lágrimas
111,da
111,viúva
111,as
111,minhas
111,as
111,da
111,outra
111,gente
111,saí
111,de
111,lá
111,cerca
111,de
111,onze
111,horas
111,capitu
111,e
111,prima
111,justina
111,esperavam
111,me
111,uma
111,com
111,o
111,parecer
111,abatido
111,e
111,estúpido
111,outra
111,enfastiada
111,apenas
111,vão
111,fazer
111,companhia
111,à
111,pobre
111,sanchinha
111,eu
111,vou
111,cuidar
111,do
111,enterro
111,assim
111,fizemos
111,quis
111,que
111,o
111,enterro
111,fosse
111,pomposo
111,e
111,a
111,afluência
111,dos
111,amigos
111,foi
111,numerosa
111,praia
111,ruas
111,praça
111,da
111,glória
111,tudo
111,eram
111,carros
111,muitos
111,deles
111,particulares
111,a
111,casa
111,não
111,sendo
111,grande
111,não
111,podiam
111,lá
111,caber
111,todos
111,muitos
111,estavam
111,na
111,praia
111,falando
111,do
111,desastre
111,apontando
111,o
111,lugar
111,em
111,que
111,escobar
111,falecera
111,ouvindo
111,referir
111,a
111,chegada
111,do
111,morto
111,josé
111,dias
111,ouviu
111,também
111,falar
111,dos
111,negócios
111,do
111,finado
111,divergindo
111,alguns
111,na
111,avaliação
111,dos
111,bens
111,mas
111,havendo
111,acordo
111,em
111,que
111,o
111,passivo
111,devia
111,ser
111,pequeno
111,elogiavam
111,as
111,qualidades
111,de
111,escobar
111,um
111,ou
111,outro
111,discutia
111,o
111,recente
111,gabinete
111,rio
111,branco
111,estávamos
111,em
111,março
111,de
111,1871
111,nunca
111,me
111,esqueceu
111,o
111,mês
111,nem
111,o
111,ano
111,como
111,eu
111,houvesse
111,resolvido
111,falar
111,no
111,cemitério
111,escrevi
111,algumas
111,linhas
111,e
111,mostrei
111,as
111,em
111,casa
111,a
111,josé
111,dias
111,que
111,as
111,achou
111,realmente
111,dignas
111,do
111,morto
111,e
111,de
111,mim
111,pediu
111,me
111,o
111,papel
111,recitou
111,lentamente
111,o
111,discurso
111,pesando
111,as
111,palavras
111,e
111,confirmou
111,a
111,primeira
111,opinião
111,no
111,flamengo
111,espalhou
111,a
111,notícia
111,alguns
111,conhecidos
111,vieram
111,interrogar
111,me
111,então
111,vamos
111,ouvi
111,lo
111,quatro
111,palavras
111,poucas
111,mais
111,seriam
111,tinha
111,as
111,escrito
111,com
111,receio
111,de
111,que
111,a
111,emoção
111,me
111,impedisse
111,de
111,improvisar
111,no
111,tílburi
111,em
111,que
111,andei
111,uma
111,ou
111,duas
111,horas
111,não
111,fizera
111,mais
111,que
111,recordar
111,o
111,tempo
111,do
111,seminário
111,as
111,relações
111,de
111,escobar
111,as
111,nossas
111,simpatias
111,a
111,nossa
111,amizade
111,começada
111,continuada
111,e
111,nunca
111,interrompida
111,até
111,que
111,um
111,lance
111,da
111,fortuna
111,fez
111,separar
111,para
111,sempre
111,duas
111,criaturas
111,que
111,prometiam
111,ficar
111,por
111,muito
111,tempo
111,unidas
111,de
111,quando
111,em
111,quando
111,enxugava
111,os
111,olhos
111,o
111,cocheiro
111,aventurou
111,duas
111,ou
111,três
111,perguntas
111,sobre
111,a
111,minha
111,situação
111,moral
111,não
111,me
111,arrancando
111,nada
111,continuou
111,o
111,seu
111,ofício
111,chegando
111,a
111,casa
111,deitei
111,aquelas
111,emoções
111,ao
111,papel
111,tal
111,seria
111,o
111,discurso
111,capítulo
111,cxxiii
111,olhos
111,de
111,ressaca
111,enfim
111,chegou
111,a
111,hora
111,da
111,encomendação
111,e
111,da
111,partida
111,sancha
111,quis
111,despedir
111,se
111,do
111,marido
111,e
